id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
1278467603368049930;Casa Vacanza Centro di Napoli;250319037;Anna;;San Lorenzo;40.85245871991817;14.263872774868076;Entire home/apt;63;1;0;;;2;0;0;I applied for a CIN, but haven’t received it yet
1278882603858412421;Lifestyle Naples B&B;656593134;Marco;;San Lorenzo;40.862881;14.269802;Private room;47;1;0;;;2;364;0;IT063049C2EXUEMRIA
1278886855880888771;Lifestyle Naples B&B;656593134;Marco;;Vicaria;40.86354955297846;14.270696940941265;Private room;53;31;0;;;2;365;0;
1279012647130278800;LuLi Rooms Classic Camera Smart;659730752;Elisabetta;;Arenella;40.8480107;14.2300242;Private room;72;1;0;;;4;350;0;IT063049B4Y4XRIN3J
1279032549062829428;"B&B Maison Sanità
Leucosia";659512053;Francesco;;Stella;40.85987117930596;14.248733836569409;Private room;74;1;1;2024-11-03;0.23;3;1;1;I applied for a CIN, but haven’t received it yet
1279056197691203321;LuliRooms Industrial CameraSmart;659730752;Elisabetta;;Arenella;40.84791821389097;14.23003302684036;Private room;72;1;1;2024-11-03;0.23;4;342;1;IT063049B4Y4XRIN3J
1279111089866358448;Casa Vacanza ai Decumani;540015239;Leopoldo;;San Lorenzo;40.8539791;14.2624676;Entire home/apt;55;31;3;2025-01-05;0.94;1;339;3;I applied for a CIN, but haven’t received it yet
1279170076616477431;Casa vacanza Centro Città Roy's Holidays Home;659777377;Martina;;San Carlo all'Arena;40.86826;14.26756;Entire home/apt;66;1;4;2025-03-08;0.92;1;340;4;I applied for a CIN, but haven’t received it yet
1279282967312699047;"LuLI Rooms Exotic
Camera Smart";659730752;Elisabetta;;Arenella;40.847968746867984;14.230018835581992;Private room;73;1;0;;;4;336;0;IT063049B4Y4XRIN3J
1279548031061064985;Panorama House da Tony;518895046;Antonio Junior;;Avvocata;40.85123;14.24495;Entire home/apt;168;2;1;2024-11-18;0.26;1;330;1;IT063049C2WYCIJ5WH
1279580100472377818;Three Home Augusteo 2;482984526;Neapolis;;San Ferdinando;40.8385375;14.247075;Entire home/apt;270;1;0;;;6;365;0;I applied for a CIN, but haven’t received it yet
1279647627721972182;Camera Capri - Vista Piazza Dei Martiri;483813087;Emma;;Chiaia;40.834688;14.2421173;Private room;115;1;7;2025-02-23;1.89;2;323;7;IT063049C2KCVWZDVY
1279686706813324799;Camera Sorrento - Vista Piazza Dei Martiri;483813087;Emma;;Chiaia;40.834688;14.2421173;Private room;115;1;2;2025-02-09;1.33;2;321;2;IT063049C2KCVWZDVY
1279732554246077476;Angolo della felicità;587314478;Rosemary;;Vicaria;40.8549733;14.2735763;Entire home/apt;96;1;0;;;1;16;0;IT063049C2UXRTYXAH
1279788925410001978;Giordano 2;526541815;Liliana;;Arenella;40.84835741262089;14.227991053084311;Private room;99;1;0;;;3;365;0;IT063049C2B8HHLLPS
1279838234088966992;Blue | Rattan - centro storico;29373589;Camilla;;San Ferdinando;40.83932069999999;14.2488574;Entire home/apt;85;2;2;2024-12-01;0.49;1;292;2;IT063049C2Y3IRPT6S
1280224187682780726;nel cuore di Napoli centro;658548317;Francis Janaka Silva;;San Lorenzo;40.85395323169687;14.254595592446956;Entire home/apt;144;1;1;2025-01-29;0.68;1;346;1;IT063049C2QGTBAXK4
1280295940214156495;""" Charm House """;238205935;Welcome;;Stella;40.8563796;14.254031;Entire home/apt;54;2;0;;;34;365;0;IT063049C2TZ6Y3A4K
1280305475274982150;Residenza Umberto I;175475326;Francesco;;Porto;40.84524552987818;14.25732639749093;Private room;80;1;0;;;2;334;0;IT063049B467SKZ6UU
1280313614860228680;o cor e Napule appartamentino;659998846;Antonietta;;San Lorenzo;40.8542306;14.262978;Entire home/apt;45;1;1;2024-12-12;0.33;1;365;1;I applied for a CIN, but haven’t received it yet
1280326765103874069;la dimora di Mery;659033799;Giuseppina;;San Lorenzo;40.8524439;14.26142;Entire home/apt;67;1;0;;;2;292;0;IT063049C289YUDF6E
1280600356756134496;Luli Rooms Vintage Camera Smart;659730752;Elisabetta;;Arenella;40.848805904004536;14.229300643788543;Private room;70;1;0;;;4;351;0;IT063049B4Y4XRIN3J
1281039796752465617;Paradisiello di Ninetta;242553352;Francesca;;Porto;40.84570122268745;14.2563123163112;Entire home/apt;65;2;0;;;2;292;0;IT063049C2B4YU45PO
1281132348108801385;"B&B Maison Sanità
Ligea";659512053;Francesco;;Stella;40.85906116984571;14.248275703313134;Private room;84;1;0;;;3;346;0;I applied for a CIN, but haven’t received it yet
1281144416132562442;"B&B Maison Sanità
Partenope";659512053;Francesco;;Stella;40.85824168255208;14.250159284627687;Private room;15;1;0;;;3;344;0;I applied for a CIN, but haven’t received it yet
1281188644982721848;"Maisonette Rosy
Casa storica vista Napoli";660187212;Mariarosaria;;Montecalvario;40.8450881;14.2422093;Entire home/apt;135;1;2;2025-01-06;0.54;1;0;2;IT063049C2QZBNE7MB
1281239973160434269;I Quartieri Di Spaccanapoli B&B Maradona;251089066;Sara;;Montecalvario;40.84531946870689;14.245954044163227;Private room;70;31;3;2024-12-01;0.77;2;313;3;I applied for a CIN, but haven’t received it yet
1281253377701967504;LoVolcano;29158794;Emanuela;;San Lorenzo;40.856129736709704;14.268150047384317;Entire home/apt;;2;0;;;1;0;0;IT063049B4ISCOR3V3
1281256544284755755;Stanza matrimoniale/tripla Napoli lontano dal caos;32493821;Filippo;;Chiaiano;40.8913156;14.2166955;Private room;63;1;0;;;4;358;0;IT063049C2185P8UCC
1281286275683040021;Stanza matrimoniale a Napoli lontano dal caos;32493821;Filippo;;Chiaiano;40.8913156;14.2166955;Private room;63;1;0;;;4;361;0;IT063049C2185P8UCC
1281295607842006773;Casa  a Napoli  lontano dal caos;32493821;Filippo;;Chiaiano;40.8913156;14.2166955;Entire home/apt;189;1;0;;;4;360;0;IT063049C2I85P8UCC
1281303295620728280;I Quartieri Di Spaccanapoli B&B Partenope;251089066;Sara;;Montecalvario;40.84532245806405;14.245988737434402;Private room;75;31;0;;;2;346;0;
1281742664840779996;Passepartout:Un viaggio tra i libri-L'esperienza;652582774;Michel;;San Ferdinando;40.83933041196274;14.24459746733176;Entire home/apt;387;1;0;;;5;229;0;I applied for a CIN, but haven’t received it yet
1281814777697925571;indipendente Ponti rossi Napoli;391646794;Francesco;;San Carlo all'Arena;40.87731369999999;14.2652925;Entire home/apt;31;32;0;;;1;364;0;
1281869926162888396;Bovio 33 Napoli Art Apartment;659334727;Rita;;Porto;40.84443938319484;14.256581353691239;Entire home/apt;88;2;0;;;1;196;0;IT063049C2ET7DPZD8
1281871811183628089;Casa di Sol, un posto di respiro;14402219;Solène;;San Carlo all'Arena;40.86451;14.25783;Private room;21;1;8;2025-02-26;2.00;1;43;8;I applied for a CIN, but haven’t received it yet
1281879001475477572;"Savior deluxe room’s
Camera luxury";597998859;Valentina;;Miano;40.882986629398935;14.260159223081939;Private room;60;1;0;;;2;348;0;IT063049C2R4Q9DN9E
1281922207429132354;Elegante camera a due passi da pizza Plebiscito.;660347306;Emanuele;;San Ferdinando;40.83647;14.24623;Private room;85;1;0;;;4;365;0;it063049b4b3dzh8yu
1282011587162475981;Appartamento al centro di Napoli;513094796;Donatella;;San Ferdinando;40.83959079308895;14.25153760370483;Entire home/apt;92;1;0;;;1;51;0;IT063049C2B7SVL6G3
1282412354435629117;B&B nel cuore di napoli;573122539;Luca;;San Lorenzo;40.857578655006236;14.260772426442983;Private room;80;1;0;;;3;173;0;IT063049C1LN8OHXSO
1282424947880092613;Casa Tellina, apartment with sea views, Napoli;3512368;Lina;;Chiaia;40.83870705239337;14.240234323200099;Entire home/apt;171;2;1;2024-12-30;0.41;2;56;1;IT063049C27JITRJSZ
1282452751497402937;Teto's house;660471165;Stefano;;Chiaia;40.83746;14.23953;Entire home/apt;68;2;0;;;1;265;0;IT063049C2HXZB7VRQ
1282502483076930284;Camera matrimoniale standard;578437188;Pellegrino;;Avvocata;40.853649390418106;14.240741170942783;Private room;60;1;0;;;2;365;0;IT063049B4TJK9EFJT
1282555883573473086;Room Vesuvio Matrimoniale [Stazione Centrale];284949708;Luca;;Zona Industriale;40.85414175138959;14.272598375817202;Private room;66;1;6;2025-03-07;1.88;1;268;6;IT063049C2GJWW9ET7
1282560649826334225;Prosper House near the seafront;515317421;Mariafrancesca;;Chiaia;40.833591;14.230063;Entire home/apt;101;31;0;;;5;336;0;
1282563187824810363;Marcellino Comfort House by NapoliApartments;23174041;Napoliapartments;;Pendino;40.8473919;14.2584435;Entire home/apt;;1;4;2025-02-24;1.24;118;0;4;IT063049C2ZEGK79PG
1282563203358545426;Sunny Panoramic Apartment by Napoliapartments;23174041;Napoliapartments;;San Carlo all'Arena;40.8576244;14.2565583;Entire home/apt;65;1;0;;;118;0;0;IT063049C22H4LU746
1282676851470864062;Lazzarella House;547392590;Stefania;;Pendino;40.84968381046267;14.260353063471038;Entire home/apt;77;2;0;;;1;216;0;IT063049C2X42E4PML
1282717442921747692;Spaccanapoli Mario's House;558689693;Mario;;San Lorenzo;40.85256992926733;14.261953122482963;Entire home/apt;76;1;4;2024-11-22;0.94;1;221;4;IT063049C2IQ9ED4HL
1282739113698951058;Room Vesuvio Tripla [Stazione Centrale];502900849;Daniele;;Zona Industriale;40.85431129691116;14.27249224676969;Private room;94;1;3;2025-03-05;1.00;1;0;3;IT063049C2GJWW9ET7
1282811858983082390;"Liberty House b&b Napoli
camera matrimoniale";507273364;Roberto;;Zona Industriale;40.853135990340895;14.271073341241504;Private room;96;1;0;;;2;148;0;IT063049C1CCVMHG6J
1283202562978494026;Appartamento-Il Rifugio Di Beppe;660657151;Carbone;;San Lorenzo;40.8494435;14.2581211;Entire home/apt;65;2;0;;;1;258;0;IT063049C2IMKH6WUA
1283270688414254310;Design & Studio Duplex at National Museum;23174041;Napoliapartments;;Avvocata;40.8524061;14.2495924;Entire home/apt;218;2;0;;;118;200;0;IT063049C2WUTURLUB
1283299834638553853;Cozy 2-Bedroom Apartment Near the Airport;596228441;Salvatore;;Secondigliano;40.8829188;14.2724694;Entire home/apt;84;2;0;;;4;260;0;IT063049C2QMWQVJVU
1283302985566322326;Casa San Giovanni Maggiore;660683820;Stefania;;Porto;40.84545286763395;14.255388379096985;Entire home/apt;64;1;0;;;1;0;0;IT063049C22D54BJZ7
1283324885235623845;La Casina al Museo;207339018;Arturo;;Avvocata;40.8522484;14.2480879;Entire home/apt;66;1;0;;;1;315;0;IT063049C29DD6AESM
1283331846607457016;Scalinata Partenopea;258839692;Vincenzo;;Avvocata;40.85009614558531;14.242529198527336;Entire home/apt;56;31;0;;;1;365;0;
1283339195620257450;Annarella Home;660694818;Mario;;Porto;40.8484673;14.2559117;Entire home/apt;110;1;0;;;1;324;0;IT063049C2H3JEKY74
1283460890123979394;Residenza Tagliaferro;2161453;Luca;;Chiaia;40.834116696353746;14.237860228836068;Entire home/apt;104;2;0;;;3;16;0;IT063049C2SN9CEDL5
1283505862983659488;La Casa di Partenope 253 Napoli;657327631;Fabio;;Avvocata;40.8516168;14.2421089;Entire home/apt;56;1;0;;;1;311;0;IT063049C2NVHDMEX5
1283522744342604378;Just Like Home Napoli:White Room;526649953;Fabio;;San Lorenzo;40.8521712;14.2633971;Private room;95;1;0;;;5;143;0;IT063049C26TRRQBIV
1283892030172551821;AnaMì Harbor Retreat - room Pulcinella;572961960;Diego;;Porto;40.8395634;14.2547104;Private room;64;2;4;2025-03-03;1.60;9;1;4;IT063049B4E7Q5FXTH
1283913646921480873;A casa di Francesca;220546046;Antonio;;Fuorigrotta;40.82512315598388;14.197051299142482;Entire home/apt;43;2;2;2025-02-18;1.58;1;237;2;IT063049C2OV82Y98S
1283939221433739128;La casa di Monaco;582084061;Ciro;;Secondigliano;40.88985107347904;14.26579342756432;Entire home/apt;60;1;0;;;3;360;0;IT063049C29G67EG8C
1283943208468171373;Monaco’s home and food;582084061;Ciro;;Secondigliano;40.88902637877999;14.26776150398516;Entire home/apt;63;1;0;;;3;360;0;IT063049C29G67EG8C
1284024961924673719;Napoli Nook: ODA in Santa Chiara;16100178;Melike;;Porto;40.84668372455492;14.253965131938457;Private room;;2;0;;;1;0;0;IT063049C1Z2BQWIFO
1284102974872579178;Veronica's house;660174535;Claudio;;Poggioreale;40.8730258;14.3029595;Entire home/apt;82;1;0;;;1;264;0;IT063049C2KZ6PENRM
1284142313024751851;Residenza Neri;468128;Massimiliano;;San Ferdinando;40.831727282280916;14.247587197287421;Entire home/apt;200;1;0;;;3;203;0;IT063049C24H8A526D
1284148177241886950;NapoliCentralSuites Stazione FS;31328103;Antonio;;San Lorenzo;40.8534268;14.2712597;Private room;434;31;0;;;2;365;0;
1284175061293149183;Camera Stazione Napoli Centrale;31328103;Antonio;;San Lorenzo;40.8534268;14.2712597;Private room;73;31;0;;;2;364;0;
1284721520650448091;AnaMì Harbor Retreat - room Vesuvio;572961960;Diego;;Porto;40.83956;14.25498;Private room;47;2;1;2025-02-22;1;9;343;1;IT063049B4E7Q5FXTH
1284736513136234405;Santa Barbara metro Università;661003441;Concetta;;Porto;40.84378;14.25381;Entire home/apt;80;31;1;2024-11-08;0.24;1;365;1;
1284741122980404942;Casa Tramonti bed and breakfast;652518029;Simone;;Arenella;40.85497832528631;14.233401584655766;Entire home/apt;64;1;0;;;1;1;0;IT063049C1RFI7ENJY
1284765279653733466;Nilo relais al cristo velato;654305971;Alessandro;;San Giuseppe;40.84853;14.25499;Entire home/apt;389;2;0;;;4;263;0;IT063049B4FBA2ZNDI
1284772780512413831;Homenaples;283799946;Ciro;;San Carlo all'Arena;40.86845;14.26932;Entire home/apt;57;3;0;;;1;309;0;IT063049C2YDW7W9W4
1284780994967094963;LaCorteDeiDecumani:Spaccanapoli;597315040;Giovanni;;San Lorenzo;40.851683177664576;14.258777742432777;Private room;;1;2;2025-01-02;0.77;4;0;2;IT063049B49KI87OJN
1284794423961856938;081 Stazione Centrale Home;661018999;Domenico;;Zona Industriale;40.84949190922345;14.275042579340491;Entire home/apt;81;1;1;2024-11-17;0.25;1;1;1;IT063049C2PFLQ3FF
1284800150769794721;Private Suites with premium services;588318927;Jacopo;;Avvocata;40.8500879;14.2446472;Entire home/apt;342;1;0;;;1;330;0;IT063049C2FJGY76UM
1284929216873284595;Castellano Holiday House;140485166;Raffaele;;Mercato;40.8476576;14.2712774;Entire home/apt;90;1;5;2025-03-09;1.56;1;327;5;IT063049C2HFOJ596J
1284943326537593737;65metriquadri al Vomero;661056900;Vincenzo;;Vomero;40.84212;14.22357;Entire home/apt;112;31;0;;;1;365;0;
1285437162395873820;B&B Le Stanze dei Mille 3;181825755;Rosaria;;Chiaia;40.83650504854638;14.239960342261043;Private room;81;2;0;;;2;353;0;IT063049C1YVOPLLPZ
1285460555711958014;Oltre Mare Guest House;661150300;Giuseppina;;Fuorigrotta;40.8249404;14.19824;Entire home/apt;64;2;0;;;1;338;0;IT063049C2CVR5SCYW
1285506952704339377;Casa Movie - Cool flat in Via Chiaia;661161156;Mariavittoria;;San Ferdinando;40.8356117;14.2432574;Entire home/apt;86;2;0;;;1;246;0;IT063049C239C3XNV7
1285571979515408753;Borgo Apartment;661178941;Renato;;Pendino;40.8451031;14.2590381;Entire home/apt;91;1;0;;;1;362;0;I applied for a CIN, but haven’t received it yet
1285633477061283139;Monolocale vintage vista mare;661193867;Giuseppe;;Pendino;40.84647;14.26553;Entire home/apt;105;31;1;2024-11-11;0.24;1;90;1;
1286012389081856736;Alba apartment;4625183;Alessandra;;San Lorenzo;40.85176948740964;14.255380167465978;Entire home/apt;58;2;5;2025-03-09;1.36;4;305;5;IT063049C1YNS455EI
1286256909213208619;Canera matrimoniale con bagno;593054404;Bernardo;;San Lorenzo;40.86046248564238;14.263529832393473;Private room;72;1;0;;;4;322;0;IT063049B41SJ5K7TC
1286263558536940785;Camera Matrimoniale DE Lux 3;593054404;Bernardo;;San Lorenzo;40.860093285172645;14.263091827508552;Private room;108;1;0;;;4;314;0;IT063049B41SJ5K7TC
1286268794077895952;Matrimoniale De Lux 4;593054404;Bernardo;;San Lorenzo;40.85998;14.262985;Private room;108;1;0;;;4;1;0;IT063049B41SJ5K7TC
1286814411176288585;Appartamento;661425504;Ciro;;Secondigliano;40.888818;14.2666616;Entire home/apt;60;1;0;;;1;364;0;IT063049C29G67EG8C
1287061162583925087;rama_chiaia10;661494766;Antonia;;Chiaia;40.83647058302651;14.243709195167998;Entire home/apt;110;1;0;;;1;339;0;IT063049C2X9LLVDZP
1287426995375131722;Casa Papaccio Apartment & Spa;128841116;Dimorra;;Montecalvario;40.842220264997344;14.246035533053494;Entire home/apt;99;1;8;2025-01-16;2.14;121;271;8;IT063049C2K6YS8KIB
1287436878399411771;Casa Fabiola;222536617;Fabiola;;Stella;40.86128378906161;14.244121577585496;Private room;32;2;0;;;1;348;0;
1287496340560000656;Casa Papaccio Apartment;128841116;Dimorra;;Montecalvario;40.840170766242395;14.24604937544308;Entire home/apt;119;1;2;2024-12-13;0.58;121;306;2;IT063049C2K6YS8KIB
1287589011693664646;Casa Papaccio luxury;128841116;Dimorra;;Montecalvario;40.84214;14.24723;Entire home/apt;200;1;3;2025-02-21;1.22;121;268;3;IT063049C2K6YS8KIB
1287635096923989159;Elegant Flat in Historic Naples | Former Convent;271780087;Cosmica;;Stella;40.8579139;14.2513224;Entire home/apt;46;1;0;;;7;1;0;IT063049C2BOLTIIWS
1287644735635296816;Abba 50 holiday home;503798306;Giulia;;San Lorenzo;40.85735610909276;14.267551861703396;Entire home/apt;71;2;1;2025-01-06;0.44;1;249;1;IT063049C2S67HH3JL
1287666075668023807;casetta del palazzo mancini;173361933;Alessandro;;San Ferdinando;40.8336239;14.243155;Entire home/apt;95;1;0;;;1;364;0;IT063049C27XCNGJ09
1287715077296026109;Camera Amore;491135905;Anna;;San Lorenzo;40.8522752;14.2649465;Private room;89;1;5;2025-02-17;1.44;4;239;5;IT063049B4BLDF5TMV
1287778353341439906;Camera Dalila;491135905;Anna;;San Lorenzo;40.8522752;14.2649465;Private room;47;1;0;;;4;266;0;IT063049B4BLDF5TMV
1287821067450980067;Botanic Apartments - Suite;653790056;Raffaele;;San Carlo all'Arena;40.85969;14.26093;Entire home/apt;79;1;1;2025-01-03;0.43;4;354;1;IT063049C2RICZ3MXK
1287943760184274212;Eleven Home;661718667;Antonio;;San Lorenzo;40.85733;14.26343;Entire home/apt;122;1;0;;;1;1;0;IT063049C2UP8UMN96
1288201364742118282;Stupendo bilocale al centro;661769323;Andrea;;San Lorenzo;40.8514292;14.2619202;Private room;104;2;0;;;2;273;0;IT063049B44B75448S
1288214571712003950;Camera Denny;491135905;Anna;;San Lorenzo;40.8522752;14.2649465;Private room;;1;0;;;4;184;0;IT063049B4BLDF5TMV
1288247422852817497;Camera Famiglia;491135905;Anna;;San Lorenzo;40.8522752;14.2649465;Private room;71;1;0;;;4;213;0;IT063049B4BLDF5TMV
1288450664087673311;Borgo Belvedere, cozy apartment in Naples.;661181001;Francesco;;Vomero;40.84166;14.22413;Private room;66;2;3;2025-01-04;1.06;3;0;3;IT063049C22CTMXF2X
1288455800451678961;Vanilla Blues sailing yacht;242098574;Mauro;;Chiaia;40.82822234647099;14.221574324779217;Entire home/apt;640;2;0;;;1;356;0;Exempt
1288460144950568372;Napoli Duomo Center Home';406715225;Antonio;;Pendino;40.84979206603846;14.262305460870266;Entire home/apt;71;2;0;;;2;147;0;IT063049C2M7J7ISR7
1288493428234688187;Terra Apartment CityCenterNapoli;572831685;Anna;;Stella;40.85690917432306;14.252925562780877;Entire home/apt;75;31;2;2025-02-11;0.73;3;268;2;IT063049C29G2XD6UU
1288498847029266415;L'appartamento napoletano;429819055;Stefania;;Montecalvario;40.841684475429844;14.244876724696471;Entire home/apt;63;2;4;2025-03-02;1.25;1;209;4;IT063049C2XP5KSACL
1288566440757731312;Napoli Antica - Alloggio nel Centro Storico;591814375;Silvio;;Pendino;40.848607543680814;14.257480108008656;Entire home/apt;80;1;1;2024-12-08;0.31;3;135;1;I applied for a CIN, but haven’t received it yet
1288929020441349417;8 posti letto alla stazione centrale di Napoli;661944015;Mariacristina;;Vicaria;40.8550697;14.271471;Entire home/apt;134;1;0;;;1;170;0;IT063049C29ME5P6XQ
1288958004958007002;Cuore Urbano Montesanto - Camera Matrimoniale;661947302;Assunta;;Montecalvario;40.847294901313155;14.245202016327383;Private room;51;1;0;;;2;339;0;IT063049C2T2DHRFOD
1288972498668002333;Cuore Urbano Montesanto - Camera Familiare;661947302;Assunta;;Montecalvario;40.84633826662915;14.243582663811573;Private room;70;1;0;;;2;360;0;IT063049C2T2DHRFOD
1289717712630029659;Luxury apartment - Corso Malta;579348672;Ludovica;;Vicaria;40.8673095;14.274846;Entire home/apt;181;1;1;2025-01-01;0.42;2;294;1;IT063049B4MYHPD49W
1289761844365316005;Historic centre 600m-Central st 750m: Napoli Domus;662112652;Rosario;;San Lorenzo;40.8569487;14.2671595;Entire home/apt;64;2;11;2025-03-06;3.51;1;138;11;IT063049C2H2CKLUQP
1289841385659224082;Ferrigni 33;575463848;Andrea;;Chiaia;40.8347664;14.2398144;Entire home/apt;160;4;0;;;1;335;0;IT063049C2HT64KRQ6
1289992858392195740;Casa Vacanze Domus Ai Mannesi;660840985;Brigida;;Pendino;40.85128;14.25993;Entire home/apt;81;2;1;2024-12-31;0.41;1;334;1;IT063049C2WH9NL436
1290410886786936449;Mariù's sweet home;662278513;Annamaria;;Pendino;40.85004638706278;14.264949672195424;Entire home/apt;78;2;3;2025-03-03;1.27;1;175;3;IT063049C2E4XF6ZU6
1290481160000708140;LemonHouse;662288567;Stefano;;Vomero;40.839068328043;14.219789965752726;Entire home/apt;144;1;0;;;3;357;0;I applied for a CIN, but haven’t received it yet
